gene_id	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8
ENSG00000278505	3.8604	3.4618	4.1046	3.9819	3.6083	4.026	4.5511	3.5614
ENSG00000276054	3.9566	4.0841	3.7954	3.8099	3.437	3.6634	3.5005	3.5614
ENSG00000276234	9.0551	9.0206	8.7481	8.8947	9.4218	9.7125	9.2848	9.0185
ENSG00000273965	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.7818
ENSG00000275839	3.0187	3.4618	3.0187	3.0187	3.6083	4.1179	4.6131	3.7818
ENSG00000276023	9.4353	9.8579	10.1209	9.9083	8.6201	7.5342	9.1076	9.0661
ENSG00000275066	10.587	10.4333	10.4159	10.4547	11.7132	12.0141	11.4436	11.3797
ENSG00000278053	10.5465	10.1586	10.7801	10.4902	12.1073	11.0984	10.9463	11.6194
ENSG00000274620	3.618	3.643	4.522	3.8099	4.3034	3.6634	3.697	4.086
ENSG00000277501	3.0187	3.0187	3.7954	3.0187	4.1036	3.4764	3.8457	3.5614
ENSG00000274244	3.444	3.0187	3.0187	3.0187	5.0954	3.0187	3.5005	4.086
ENSG00000275410	3.8604	3.4618	3.0187	3.5816	3.6083	3.0187	3.0187	3.0187
ENSG00000276715	3.618	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000273513	7.6718	7.8896	6.6406	7.7456	5.2942	6.2524	6.8918	5.6353
ENSG00000277488	3.0187	3.0187	3.0187	3.0187	3.7383	3.6634	3.0187	3.0187
ENSG00000274512	8.165	8.1151	6.5688	8.2212	6.5399	8.0242	8.2275	7.0161
ENSG00000274419	7.9499	7.9937	6.8366	8.1658	6.5291	7.9004	7.9417	6.8216
ENSG00000278299	8.1435	8.3851	6.709	8.1468	6.3692	7.9054	7.9092	6.8216
ENSG00000274615	9.5558	8.9071	9.4252	9.29	9.5541	10.6856	9.8359	9.3438
ENSG00000275006	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.697	3.0187
ENSG00000278599	7.8153	8.2083	6.5314	7.8665	5.3459	6.2681	6.8918	5.7028
ENSG00000274663	3.0187	3.0187	3.0187	3.0187	3.7383	3.6634	3.0187	3.0187
ENSG00000274611	8.0422	8.317	6.6051	8.0065	6.405	7.9493	7.9309	6.8216
ENSG00000274487	10.0036	9.1959	9.5739	9.5811	9.6693	10.745	9.9914	9.4481
ENSG00000274284	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.697	3.0187
ENSG00000278845	10.2327	10.5462	10.1819	10.2011	10.9796	10.7676	10.5274	10.5512
ENSG00000277399	3.7502	3.643	3.7954	3.0187	3.0187	4.026	4.0772	4.2057
ENSG00000274211	8.5537	7.8707	8.473	8.5544	9.0978	9.0486	8.8694	8.8653
ENSG00000275832	12.2049	11.8456	12.3022	12.0852	9.6729	10.5733	10.943	10.9804
ENSG00000276170	6.4567	6.6818	6.6752	6.6695	4.6597	4.7989	5.2915	4.6558
ENSG00000277363	3.7502	4.1654	3.0187	4.3578	3.437	3.0187	3.697	3.0187
ENSG00000273604	6.7904	6.8656	6.3285	6.3287	5.3459	4.702	5.8799	6.0505
ENSG00000277969	5.2992	5.2927	4.1046	5.7476	4.6597	4.1179	4.833	4.3122
ENSG00000275532	4.0427	3.0187	3.0187	4.1245	4.4703	4.5963	4.5511	3.7818
ENSG00000275023	11.0343	10.3966	10.5677	11.1078	10.4926	10.3631	10.6488	10.1905
ENSG00000275665	3.618	3.643	3.0187	3.0187	3.437	3.0187	3.0187	3.0187
ENSG00000277972	9.0022	9.7183	9.0914	8.9432	5.7199	4.8447	6.4818	6.8067
ENSG00000276036	3.0187	3.0187	3.0187	3.0187	3.6083	3.4764	3.0187	3.0187
ENSG00000277258	10.4892	10.3265	9.7616	10.3031	8.5103	7.5342	9.1242	8.876
ENSG00000277182	3.618	3.895	4.1046	4.3578	4.0264	4.2785	4.1733	3.7818
ENSG00000277791	11.3512	11.727	11.4954	11.6514	9.0103	8.7617	10.3512	10.2808
ENSG00000274607	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	3.0187	3.0187
ENSG00000276293	11.0431	10.9901	11.2693	11.1119	11.2847	11.5235	11.3224	11.3115
ENSG00000273559	9.5003	9.6368	9.3738	9.2986	9.7053	9.9289	9.7575	9.7144
ENSG00000275489	3.0187	3.4618	3.7954	3.0187	3.437	3.0187	3.0187	3.0187
ENSG00000125691	14.1446	14.4861	14.002	14.1952	13.7241	13.7368	13.6808	13.2994
ENSG00000244086	7.5513	8.135	5.741	6.0544	4.4703	4.2015	4.1733	4.5793
ENSG00000002834	13.4553	13.8414	13.6044	13.4116	12.42	11.9924	13.0987	13.4359
ENSG00000263466	3.9566	3.643	4.1046	3.0187	3.8469	4.2015	4.5511	4.086
ENSG00000263874	5.3261	5.1355	4.3343	4.9206	6.0594	6.7066	5.3262	5.3684
ENSG00000266588	3.0187	3.0187	3.7954	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000214553	3.444	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000263818	3.0187	3.4618	3.0187	3.8099	3.0187	3.6634	3.0187	3.0187
ENSG00000161381	3.0187	3.4618	3.0187	3.8099	3.6083	3.0187	3.697	3.5614
ENSG00000141748	3.618	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000280177	3.444	3.0187	3.0187	3.0187	3.437	3.0187	3.0187	3.0187
ENSG00000067191	7.573	7.605	7.3451	7.9345	5.966	5.4983	6.6758	6.0246
ENSG00000108298	14.8615	15.3987	14.6161	14.9415	13.5272	12.8393	13.6754	13.4817
ENSG00000265460	3.0187	3.0187	3.0187	3.0187	3.0187	3.9232	3.697	3.0187
ENSG00000108306	8.9534	8.6039	8.5305	8.9468	10.7483	11.164	10.0158	9.672
ENSG00000266469	7.8733	8.1468	8.1204	7.6854	8.7773	9.2276	8.3416	8.4665
ENSG00000125686	10.6653	10.061	11.0478	10.5576	12.4062	12.4965	11.9027	12.361
ENSG00000167258	10.727	10.2205	11.0641	10.5766	11.6247	11.5597	11.5051	11.7534
ENSG00000273576	5.716	5.864	5.4455	5.7476	5.6407	5.9159	6.0909	5.1389
ENSG00000171532	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	3.5005	3.0187
ENSG00000214546	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	3.0187	3.0187
ENSG00000131771	3.0187	3.0187	3.0187	3.5816	3.0187	3.0187	3.0187	3.0187
ENSG00000131748	9.749	9.905	9.5181	10.3229	9.1068	9.0884	9.1592	8.5449
ENSG00000173991	4.1211	4.4365	4.522	5.441	5.1554	4.7989	5.0193	4.2057
ENSG00000141744	3.0187	3.4618	3.0187	4.9831	3.0187	3.4764	3.697	3.0187
ENSG00000161395	6.8541	8.0111	7.4682	7.7623	5.7948	6.2044	6.5821	5.6694
ENSG00000141736	6.372	7.8754	6.4931	10.3983	7.4459	5.125	8.4282	8.065
ENSG00000141741	8.9389	9.76	9.1719	9.3928	8.2779	7.86	8.6769	8.49
ENSG00000141738	3.0187	3.4618	3.7954	4.8548	3.0187	3.4764	4.0772	3.0187
ENSG00000161405	3.0187	3.0187	3.0187	3.0187	3.9416	3.0187	3.0187	3.5614
ENSG00000226117	3.444	3.0187	3.0187	3.0187	3.437	3.0187	3.0187	3.5614
ENSG00000073605	7.9457	8.1817	7.6523	8.1404	8.5292	8.748	8.6077	7.9545
ENSG00000172057	9.1483	9.6368	9.2366	9.3071	8.5896	8.7645	8.8467	8.9422
ENSG00000264968	3.8604	3.643	3.0187	3.9819	3.437	4.48	3.8457	3.0187
ENSG00000167914	3.444	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000108344	11.809	11.9213	12.1945	12.0233	10.0404	9.4845	10.7425	11.1594
ENSG00000265799	3.7502	3.7804	4.522	3.0187	3.9416	3.0187	4.2607	4.086
ENSG00000108342	4.9243	5.232	6.0388	6.1604	3.7383	3.0187	4.7817	4.6558
ENSG00000008838	10.9623	11.022	11.552	11.5837	9.6097	9.6547	10.3268	10.4519
ENSG00000238793	3.9566	3.643	3.7954	3.8099	3.437	3.4764	4.1733	4.086
ENSG00000126351	10.2746	9.5535	9.6009	10.3327	9.9551	9.5698	10.0196	9.7768
ENSG00000126368	7.3269	7.0622	6.5314	7.9924	6.44	6.1714	7.1921	6.1254
ENSG00000279199	3.8604	3.7804	3.0187	3.8099	3.7383	3.6634	4.5511	3.7818
ENSG00000188895	11.4039	11.2519	11.3013	11.1889	12.324	12.4977	11.7965	11.8354
ENSG00000108349	11.797	11.2084	11.6845	11.5292	11.9097	12.0433	11.9276	11.9613
ENSG00000108352	7.4137	7.0871	7.4877	7.851	6.5821	6.6363	7.4777	7.2326
ENSG00000171475	10.5936	10.3299	10.784	10.5126	10.8891	11.2129	10.9987	11.1755
ENSG00000094804	10.0574	9.6368	10.7501	10.0271	8.1266	8.1509	9.3305	10.6315
ENSG00000131759	9.63	10.0474	9.4552	9.4938	7.6374	7.3422	7.6969	7.8566
ENSG00000265666	6.2137	5.8245	5.2694	5.8469	4.7026	4.48	5.0193	4.4973
ENSG00000278918	4.3236	4.7013	5.4455	5.2065	4.3034	4.7989	4.672	4.4973
ENSG00000266208	6.8805	7.3557	6.7742	7.2597	5.7005	6.3875	6.4818	5.1881
ENSG00000183153	3.0187	3.643	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000264655	3.444	3.0187	3.0187	3.5816	3.0187	4.026	3.0187	3.0187
ENSG00000131747	12.9243	11.8417	12.8713	12.943	11.3881	11.5546	12.5336	13.3653
ENSG00000222881	4.1211	3.7804	3.7954	4.248	3.6083	3.8051	4.0772	3.5614
ENSG00000240125	3.444	3.643	3.0187	3.9819	3.0187	3.0187	3.0187	3.0187
ENSG00000141753	13.2038	13.0209	12.372	13.4119	13.082	13.5302	12.8109	11.7621
ENSG00000279806	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	3.0187	3.0187
ENSG00000131746	3.0187	3.0187	3.0187	3.0187	4.4703	3.0187	4.341	3.5614
ENSG00000266088	3.0187	3.0187	3.0187	3.0187	4.0264	3.0187	3.5005	3.0187
ENSG00000126353	3.0187	3.0187	3.0187	3.8099	3.9416	3.8051	3.9695	3.0187
ENSG00000073584	10.437	10.2967	10.1879	10.2581	11.6384	11.853	11.0592	11.2862
ENSG00000278834	5.4036	5.7839	5.4455	6.0544	4.8966	5.6276	5.0193	5.2356
ENSG00000213424	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.5614
ENSG00000224244	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	3.0187	3.0187
ENSG00000229028	3.0187	3.0187	3.0187	3.0187	3.6083	3.4764	3.0187	3.0187
ENSG00000186395	9.0161	9.5356	8.2052	8.1968	7.5395	7.0683	6.5257	7.4593
ENSG00000167920	6.8805	7.5761	6.4537	6.8375	6.9065	6.4436	6.8234	6.1495
ENSG00000265359	3.0187	3.0187	3.0187	3.0187	3.6083	3.0187	3.0187	3.0187
ENSG00000187242	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.697	3.5614
ENSG00000171431	3.0187	3.4618	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000234477	3.0187	3.4618	3.0187	3.0187	3.0187	3.8051	3.0187	3.0187
ENSG00000108244	3.0187	3.0187	3.0187	3.0187	4.8226	6.3439	6.0712	4.7277
ENSG00000196859	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000204889	3.0187	3.0187	3.0187	3.0187	3.437	3.0187	3.0187	3.0187
ENSG00000212901	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.0187
ENSG00000126337	3.0187	3.4618	3.0187	4.1245	4.1749	3.4764	4.1733	3.0187
ENSG00000171401	3.0187	3.0187	3.0187	3.5816	3.0187	3.0187	3.0187	3.0187
ENSG00000171346	6.7623	9.0012	8.0168	7.4883	3.6083	3.0187	5.9025	6.2861
ENSG00000171345	9.8927	7.9849	7.2795	9.8053	5.5993	3.0187	7.0891	5.5642
ENSG00000226629	3.444	3.0187	3.0187	3.0187	3.6083	3.0187	3.8457	3.0187
ENSG00000128422	4.1934	3.0187	3.0187	3.0187	3.0187	3.0187	3.697	3.0187
ENSG00000214514	3.444	3.4618	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000278954	3.0187	3.4618	3.0187	3.0187	3.437	3.0187	3.0187	3.0187
ENSG00000173812	13.321	13.7321	13.6238	13.7155	12.8975	12.7297	12.461	12.4739
ENSG00000184502	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	3.0187	3.0187
ENSG00000173805	3.9566	3.4618	3.0187	3.5816	3.0187	3.6634	3.697	3.0187
ENSG00000173801	12.7527	12.8235	10.637	12.1706	10.8849	11.1697	10.7137	10.5366
ENSG00000141696	9.8523	10.8858	9.8582	9.8292	8.2779	7.6512	8.6477	8.8545
ENSG00000141756	11.835	12.6815	12.0157	12.3485	11.0354	10.7114	11.59	11.2639
ENSG00000141698	10.4042	11.1081	10.2491	10.1528	9.9964	10.0163	9.6969	9.9064
ENSG00000161594	3.0187	3.4618	3.7954	3.9819	3.0187	3.6634	3.8457	3.9481
ENSG00000259623	7.2344	7.5877	7.4484	6.722	7.8839	8.6089	7.3702	7.7281
ENSG00000178502	6.2818	4.9175	6.4931	5.9094	8.0761	8.5594	7.7651	8.065
ENSG00000131473	13.3193	13.0414	13.7438	13.6382	12.0796	12.072	12.7934	13.2795
ENSG00000204815	4.4928	4.0841	4.3343	4.7114	4.6152	5.2287	4.4156	4.4087
ENSG00000173786	11.3787	11.4453	11.3513	11.5114	9.6753	9.9105	10.2672	10.3568
ENSG00000168259	11.2135	11.4568	11.0818	11.022	11.4626	11.3203	11.3095	11.468
ENSG00000168256	10.6264	10.7111	10.5283	10.6207	10.232	9.543	10.2413	10.4803
ENSG00000187595	3.8604	3.4618	3.0187	3.5816	4.0264	4.1179	3.9695	3.7818
ENSG00000267221	4.5439	4.4365	4.3343	4.8548	4.0264	4.48	4.2607	4.2057
ENSG00000108771	6.2549	6.4833	5.2694	6.6695	4.5689	5.3247	5.5752	6.4303
ENSG00000108773	9.9744	10.2454	10.0074	10.3397	8.5973	8.2634	9.0367	8.4233
ENSG00000260325	4.2606	3.895	4.8242	4.1245	3.8469	3.4764	4.0772	3.9481
ENSG00000108774	10.9927	11.3351	10.857	10.9518	10.2573	9.5588	10.2348	10.4254
ENSG00000267658	4.1211	4.4365	4.8242	5.0997	4.7839	3.4764	4.1733	3.9481
ENSG00000089558	3.8604	4.2402	3.0187	4.3578	3.437	3.0187	3.9695	3.5614
ENSG00000161610	3.444	3.4618	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000167925	8.2617	9.0732	8.0302	8.8833	6.4852	7.1957	7.0297	6.5789
ENSG00000173757	11.0547	10.4939	10.9738	11.0503	10.8075	10.2642	10.5407	10.4591
ENSG00000280295	3.444	3.4618	3.7954	3.0187	3.437	4.026	4.2607	3.5614
ENSG00000267758	3.444	3.0187	4.3343	3.5816	3.6083	4.2785	4.341	4.086
ENSG00000236194	3.7502	3.0187	4.9509	3.5816	4.0264	4.5963	5.1031	4.4087
ENSG00000278829	3.7502	3.0187	3.0187	3.5816	3.6083	4.2015	5.2559	3.9481
ENSG00000126561	9.8142	9.4104	9.3259	10.4776	8.9334	8.5049	8.9381	8.4233
ENSG00000168610	12.1546	11.8234	11.9895	12.0694	12.4377	11.9824	12.2274	12.4052
ENSG00000177469	14.9736	15.1214	14.8111	14.9673	13.2209	12.1747	13.6667	13.9811
ENSG00000033627	9.621	10.0091	10.2995	10.1686	10.3909	10.237	10.4153	10.1064
ENSG00000264314	3.0187	3.0187	3.0187	3.0187	3.7383	3.0187	3.0187	3.5614
ENSG00000267222	3.0187	3.4618	3.0187	3.8099	3.0187	3.4764	3.5005	3.5614
ENSG00000267632	4.9601	4.3099	5.3604	4.9206	5.5993	5.6276	6.257	4.8596
ENSG00000283929	3.444	4.1654	3.7954	3.8099	3.437	4.1179	4.1733	3.9481
ENSG00000267185	5.0288	4.7013	4.6828	3.9819	4.7026	5.1605	4.1733	4.3122
ENSG00000108784	9.6079	10.803	9.5134	10.2713	8.4549	7.9966	8.3537	8.3635
ENSG00000108785	4.4393	4.7013	4.3343	4.7114	4.3034	4.1179	4.0772	3.0187
ENSG00000108786	5.9869	5.8245	5.6729	6.235	7.3759	7.4345	6.835	6.6645
ENSG00000266962	4.8104	4.4365	4.522	4.7114	3.0187	3.0187	3.5005	3.5614
ENSG00000068120	10.5648	10.5244	10.682	10.9509	8.2293	8.1041	9.1752	8.8867
ENSG00000108788	10.0916	10.2353	10.4134	10.3686	9.5275	9.4167	9.7816	9.6513
ENSG00000131470	7.8906	7.4287	8.5399	7.7623	6.4284	6.2044	6.9029	8.1082
ENSG00000141699	9.7117	9.7954	9.6319	9.8683	9.9259	10.1192	9.863	9.8603
ENSG00000280183	3.7502	3.4618	3.0187	3.8099	3.9416	4.35	3.9695	3.7818
ENSG00000131462	11.2273	11.2102	11.3932	11.4373	8.7615	8.117	9.7529	10.4266
ENSG00000267132	3.444	3.0187	3.0187	3.5816	3.0187	3.6634	3.0187	3.5614
ENSG00000037042	9.3118	9.2877	8.6819	9.2609	7.6863	7.5908	8.2878	8.001
ENSG00000068137	8.265	7.7722	7.2569	8.0135	4.9999	5.8957	5.9247	5.2356
ENSG00000184451	4.8495	4.9944	4.6828	4.9831	3.0187	4.35	4.4854	3.7818
ENSG00000267042	3.0187	3.0187	3.0187	3.5816	3.0187	3.4764	3.0187	3.9481
ENSG00000108797	9.9996	10.5698	11.0129	11.1749	6.5821	8.9891	10.17	10.3206
ENSG00000267765	3.618	3.4618	4.3343	4.3578	3.6083	3.6634	4.341	3.5614
ENSG00000108799	9.9247	9.9741	9.675	9.9689	10.2646	10.747	10.3562	9.672
ENSG00000275273	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	3.5005	3.0187
ENSG00000239671	3.618	3.0187	3.0187	3.0187	3.6083	3.8051	3.697	3.5614
ENSG00000273650	3.8604	3.643	3.0187	3.0187	4.0264	4.2015	3.697	3.5614
ENSG00000214578	6.1124	5.9762	4.6828	5.3053	5.3957	6.1376	5.1817	4.9206
ENSG00000197291	6.8892	6.1129	6.1911	6.6695	7.7568	8.956	7.1921	6.4497
ENSG00000131477	8.6203	9.3774	7.2795	8.45	8.8218	8.9049	8.05	7.4783
ENSG00000131475	9.9435	10.4032	10.2995	10.3659	9.1388	8.956	9.3609	9.2778
ENSG00000126562	6.932	9.2166	6.3715	7.0573	5.1554	7.3927	8.8694	5.0344
ENSG00000183978	9.5585	10.0144	9.7374	9.7393	8.1754	7.1628	7.9943	8.5449
ENSG00000176563	5.0288	5.6542	5.0661	4.5484	5.5566	5.4143	5.3599	4.7954
ENSG00000126581	10.7722	10.931	10.8663	10.8713	10.666	10.879	10.9349	10.8649
ENSG00000278447	3.444	3.4618	3.0187	3.5816	3.0187	3.0187	3.0187	3.0187
ENSG00000131467	11.6848	11.7814	12.109	11.648	11.9573	11.8057	11.62	12.4633
ENSG00000131480	4.5439	4.7924	5.2694	4.7114	4.7839	4.5963	4.672	4.8596
ENSG00000131471	3.8604	3.895	3.0187	4.248	4.7839	7.086	3.8457	4.7954
ENSG00000260105	3.0187	3.0187	3.0187	3.0187	3.437	3.0187	3.0187	3.0187
ENSG00000213373	3.0187	3.643	3.0187	3.0187	3.437	3.0187	3.0187	3.0187
ENSG00000266967	5.2718	5.5358	5.9841	5.8469	5.5566	6.2366	5.9466	5.6353
ENSG00000267060	3.618	3.9948	3.7954	3.9819	3.0187	3.0187	3.9695	3.5614
ENSG00000198863	8.8814	8.8013	8.6127	8.5106	9.0084	8.8049	8.409	8.5847
ENSG00000131469	13.4953	14.1437	13.8735	14.1003	12.6754	12.1545	13.0647	12.5574
ENSG00000068079	8.6151	8.5486	8.5767	8.7556	6.6826	6.1376	8.1829	8.2525
ENSG00000108828	13.9953	14.3354	13.9333	14.136	12.4634	12.1098	13.5618	13.1582
ENSG00000108830	5.7554	5.1684	3.0187	4.3578	6.029	4.7514	5.0193	4.4087
ENSG00000012048	9.9549	9.1574	10.5769	10.0797	8.9455	8.7699	9.8083	10.7461
ENSG00000240828	3.444	3.643	3.7954	4.1245	3.0187	3.6634	3.0187	3.0187
ENSG00000198496	6.6641	6.6487	6.8366	6.8532	7.238	7.0505	7.346	6.6309
ENSG00000267681	4.4393	4.3099	4.6828	4.6328	4.9664	4.2785	4.672	4.3122
ENSG00000267002	7.2814	6.922	7.1628	7.5761	8.6301	8.7888	7.9943	7.8923
ENSG00000267595	3.618	3.4618	3.0187	3.5816	5.0954	5.1605	4.4156	3.5614
ENSG00000267340	4.3831	3.0187	4.3343	4.3578	3.7383	4.2015	4.1733	3.0187
ENSG00000188554	11.9228	11.492	11.5704	11.7604	12.6933	12.7495	12.2535	11.9858
ENSG00000184988	7.7501	8.3309	8.1328	7.9994	8.2226	7.5213	8.4734	8.8252
ENSG00000236383	5.8848	6.029	6.8366	6.7391	5.9168	6.3439	6.8466	6.3076
ENSG00000278048	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.7818
ENSG00000276596	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.5005	3.7818
ENSG00000274452	3.0187	3.0187	3.0187	3.0187	3.0187	4.026	3.0187	3.0187
ENSG00000279602	3.8604	4.3099	4.1046	5.0427	4.4703	5.4429	5.4871	5.0344
ENSG00000188825	4.9949	5.2927	5.1717	5.0427	5.0644	5.4708	5.6309	5.0344
ENSG00000175906	6.421	6.296	5.9841	6.7726	4.932	4.026	4.9752	4.8596
ENSG00000237888	3.0187	3.0187	3.7954	4.248	3.0187	3.0187	3.0187	3.0187
ENSG00000067596	10.6616	10.2994	10.9102	10.7769	11.001	11.0188	11.0343	11.3035
ENSG00000175832	8.7086	7.6277	9.4353	9.616	5.9978	4.417	7.1647	7.5246
ENSG00000267747	3.0187	3.0187	3.0187	3.5816	3.7383	3.0187	3.5005	3.5614
ENSG00000005102	3.618	4.3751	3.0187	4.248	6.44	3.0187	3.9695	4.086
ENSG00000267253	3.618	3.0187	3.7954	3.0187	4.2412	4.417	3.697	3.5614
ENSG00000108861	11.4533	12.308	11.8365	11.4262	11.2173	11.6107	11.1639	11.3721
ENSG00000231256	3.618	3.4618	3.0187	3.8099	3.0187	3.4764	3.5005	3.9481
ENSG00000161647	7.7066	8.1702	7.9897	7.7456	6.6232	5.3247	6.2743	7.1042
ENSG00000161649	3.0187	3.0187	3.0187	3.0187	4.4175	3.0187	4.0772	3.5614
ENSG00000108852	6.5696	6.2671	5.5256	6.5964	4.5207	3.9232	4.5511	4.9788
ENSG00000267496	3.0187	3.0187	3.0187	3.0187	3.437	3.0187	3.0187	3.0187
ENSG00000131096	3.618	3.9948	3.7954	4.3578	3.437	3.0187	3.0187	3.5614
ENSG00000161653	6.9816	6.3243	7.7033	8.5351	4.7839	4.48	5.6033	6.0246
ENSG00000091947	9.3021	9.7301	9.3633	9.6568	7.7476	7.3496	8.1462	7.5957
ENSG00000221044	3.444	3.0187	3.7954	3.8099	4.3034	3.6634	4.0772	4.3122
ENSG00000161654	10.9907	10.762	10.9529	10.7149	11.0397	10.7973	10.7562	11.3088
ENSG00000141349	10.2437	10.6123	10.5769	10.4662	7.5554	7.2592	8.5136	9.0055
ENSG00000108840	10.1772	10.2074	9.3527	10.167	7.6572	7.3997	7.9092	7.2326
ENSG00000125319	7.6668	7.376	8.1934	8.048	4.9999	5.6276	6.5257	7.0418
ENSG00000161664	5.3524	5.1355	5.5256	5.2065	4.4703	4.9725	5.3262	5.1881
ENSG00000267080	7.1357	7.1669	7.1383	7.3731	6.6432	6.5496	7.0597	6.9898
ENSG00000168591	9.7691	10.0898	10.0275	10.3045	9.0924	9.3159	9.4139	9.0847
ENSG00000087152	10.6412	10.458	10.736	10.8665	10.1809	9.7896	10.2894	10.2273
ENSG00000267394	4.4928	4.2402	3.7954	4.3578	4.1036	3.0187	4.0772	3.9481
ENSG00000108312	11.5963	11.6772	11.4601	11.3883	11.5573	11.6202	11.2631	11.6824
ENSG00000260793	4.8104	4.7924	4.8242	5.2065	4.0264	4.6503	4.4156	4.4973
ENSG00000267691	3.9566	4.0841	3.0187	3.5816	3.437	3.4764	3.697	3.9481
ENSG00000004939	3.0187	3.0187	3.0187	3.0187	3.6083	3.0187	3.5005	3.0187
ENSG00000267750	3.444	3.7804	3.0187	3.0187	3.7383	3.8051	3.5005	3.5614
ENSG00000108309	3.444	3.4618	3.7954	3.8099	3.437	3.0187	3.9695	3.5614
ENSG00000013306	11.3745	11.5665	11.2337	11.4701	8.0008	7.4068	9.0114	8.761
ENSG00000030582	12.8054	14.5237	12.7024	13.3381	10.5373	10.5849	11.4038	10.5777
ENSG00000161682	7.5513	8.1508	6.6406	7.8113	4.5689	4.9313	5.4564	5.0877
ENSG00000267634	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	3.0187	3.0187
ENSG00000005961	4.3236	4.1654	4.1046	4.9206	3.9416	4.7514	4.2607	4.2057
ENSG00000186566	10.5499	9.6957	10.5118	10.5346	11.7547	11.7826	11.4106	11.6098
ENSG00000240589	3.0187	3.0187	3.0187	3.0187	3.437	3.4764	3.697	3.5614
ENSG00000283045	3.0187	3.0187	3.0187	3.5816	3.437	3.9232	3.8457	3.5614
ENSG00000180340	5.6125	6.1766	4.1046	5.9094	4.2412	3.0187	3.5005	3.0187
ENSG00000180336	4.1934	4.1654	4.9509	4.5484	5.0644	5.6761	5.0193	4.9788
ENSG00000180329	9.276	9.4946	9.6493	9.21	10.2163	10.1849	9.7965	10.3517
ENSG00000267160	3.618	3.7804	4.1046	3.0187	4.362	4.5963	3.8457	3.9481
ENSG00000279879	3.9566	3.895	3.7954	3.8099	3.8469	3.4764	3.5005	3.9481
ENSG00000161692	8.9284	8.4342	9.3474	9.3128	6.8211	6.8271	8.1601	8.4947
ENSG00000264251	3.0187	3.0187	3.0187	3.0187	3.0187	3.4764	3.0187	3.0187
ENSG00000240305	3.618	3.0187	3.0187	3.0187	3.437	3.4764	3.697	3.9481
ENSG00000073670	5.3782	6.2671	4.3343	5.0997	4.2412	4.1179	4.2607	4.4087
ENSG00000267505	3.0187	3.643	3.0187	3.5816	3.0187	3.4764	4.341	4.086
ENSG00000267405	3.444	3.643	3.7954	3.5816	3.0187	3.6634	3.9695	3.7818
ENSG00000182963	9.2238	9.1516	9.2708	8.6428	9.105	9.7181	9.8229	10.4266
ENSG00000131097	3.618	3.9948	4.1046	3.8099	4.1749	4.48	3.697	4.4087
ENSG00000108883	12.0997	12.0145	12.6193	12.4723	11.3818	11.2416	11.9394	12.2357
ENSG00000264540	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187	3.8457	3.0187
ENSG00000167131	3.0187	3.0187	3.0187	3.8099	3.0187	3.0187	3.0187	3.0187
ENSG00000131095	3.7502	3.7804	3.7954	4.4572	3.0187	3.4764	3.697	3.7818
ENSG00000186185	10.4011	9.5416	10.5236	10.752	5.5125	5.5251	8.2363	8.7954
ENSG00000278223	3.444	3.0187	4.1046	3.0187	3.0187	3.0187	3.0187	3.5614
ENSG00000267334	3.0187	3.4618	3.0187	3.0187	3.0187	3.0187	3.0187	3.0187
ENSG00000131094	4.1934	4.7013	3.7954	4.4572	3.0187	3.0187	3.5005	3.0187
ENSG00000172992	9.1519	9.2166	9.2309	9.3071	7.9334	8.0692	8.2751	8.247
ENSG00000136448	11.8161	12.0448	11.9946	11.9004	11.3529	11.2079	11.7487	12.0185
